period,ts_code,method,obs,r2,abs_MKT,abs_SMB,abs_HML,abs_UMD,coef_l1
2017-2019,000429.SZ,static,685,0.02574639245650756,0.010966810783865022,0.06390272978285938,0.3574378514151344,0.06851974745129424,0.500827139433153
2017-2019,000429.SZ,rolling,685,0.015034977509828518,0.10167982295583473,0.06689149265944475,0.10869852301171909,0.017405800878677956,0.29467563950567655
2017-2019,000430.SZ,static,685,0.01300788259118657,0.015925918388683624,0.1409457184706327,0.11884919889327264,0.18672979837876008,0.46245063413134907
2017-2019,000430.SZ,rolling,685,0.002917048832882352,0.028502454318304615,0.07405844672699795,0.03400890690154976,0.09515729509445392,0.23172710304130623
2017-2019,000488.SZ,static,684,0.02494865069005181,0.12566632966716168,0.07331980211958049,0.06857841834937388,0.3626240500649458,0.6301886002010619
2017-2019,000488.SZ,rolling,684,0.007716165787467366,0.09938897030711552,0.0676353064433107,0.0496742916208851,0.0608126158575493,0.2775111842288606
2017-2019,000498.SZ,static,665,0.037559467588042406,0.014830379641955105,0.21465106150533186,0.5566359416643268,0.1277043646459476,0.9138217474575614
2017-2019,000498.SZ,rolling,665,0.0013852616195852985,0.04343519526148823,0.04832595903711441,0.09563010348213086,0.06145066501063358,0.24884192279136708
2017-2019,000501.SZ,static,685,0.041380677590269865,0.02533650813100982,0.4048320882285618,0.44729904293069855,0.07337772154542041,0.9508453608356906
2017-2019,000501.SZ,rolling,685,0.008500335168336592,0.09124435493618754,0.0589614565911252,0.10207265722124306,0.06621495972676938,0.3184934284753252
2017-2019,000502.SZ,static,661,0.013183378577233174,0.023636046344950992,0.24399680706365917,0.4209850609453665,0.30409303454364245,0.992710948897619
2017-2019,000502.SZ,rolling,661,0.006266909323319414,0.011475285563167847,0.22835184682725784,0.2830796333987266,0.11054323410756314,0.6334499998967155
2017-2019,000503.SZ,static,525,0.021847497774567404,0.2695204302042745,0.6003510938627222,0.27009458099159056,0.5263362726979313,1.6663023777565187
2017-2019,000503.SZ,rolling,525,0.006281472209215488,0.09512512035383294,0.2104113997105765,0.05322722622112482,0.13720753433132024,0.49597128061685447
2017-2019,000504.SZ,static,526,0.022073269550453967,0.18457380932097134,0.17437512169381625,0.4468946165864087,0.08879648005859236,0.8946400276597886
2017-2019,000504.SZ,rolling,526,0.0030912127505274833,0.058240734635006675,0.25239858163363943,0.09272699503451272,0.022063413104839752,0.42542972440799853
2017-2019,000505.SZ,static,572,0.01977102262326902,0.00602782651855574,0.5280863217677112,0.12461564576855466,0.5973039712532144,1.256033765308036
2017-2019,000505.SZ,rolling,572,0.00490703753529198,0.04077480815842846,0.18473582771049957,0.10306255050953347,0.2337473727303232,0.5623205591087848
2017-2019,000506.SZ,static,479,0.013329097059319395,0.060774007469863806,0.41879912125424346,0.5309750913068927,0.42509943317938637,1.4356476532103866
2017-2019,000506.SZ,rolling,479,0.001816436911669106,0.035794563323371685,0.06506374499690812,0.14961664600229674,0.16477546002139232,0.41525041434396887
2017-2019,000507.SZ,static,680,0.032557772382643124,0.10890800130752104,0.019907914294101742,0.5748908523690668,0.17049417615781637,0.8742009441285059
2017-2019,000507.SZ,rolling,680,0.0026545554466811394,0.06217390305570023,0.06589445427242278,0.16978672948676268,0.12672434199142352,0.4245794288063092
2017-2019,000509.SZ,static,437,0.016530090443344747,0.14937878405512972,0.08047501260493253,0.7224635692461908,0.5615686171227896,1.5138859830290428
2017-2019,000509.SZ,rolling,437,0.006348988926915711,0.14949412304379306,0.358824304544337,0.11831016776280148,0.20694281850524165,0.8335714138561732
2017-2019,000510.SZ,static,685,0.016015643233742827,0.051993162006314625,0.2559143389494921,0.1425731338517179,0.4505274363854029,0.9010080711929276
2017-2019,000510.SZ,rolling,685,0.011048790054507651,0.024869794186553065,0.33139565770129403,0.09392335752524142,0.20509342960091825,0.6552822390140067
2017-2019,000513.SZ,static,681,0.08339860152812806,0.269491879014756,0.7694893852152405,0.7960543858360443,0.05924219416192045,1.894277844227961
2017-2019,000513.SZ,rolling,681,0.0022829094017223772,0.04467819486608604,0.14897086434315984,0.0336373380763018,0.020245481906045977,0.24753187919159364
2017-2019,000514.SZ,static,685,0.0052014872814271085,0.04798040411356715,0.27851706719301544,0.027057234137826472,0.10298949821472615,0.4565442036591352
2017-2019,000514.SZ,rolling,685,0.001782928733826461,0.02417974200465399,0.057009803703890194,0.04832498950028022,0.022719784375325628,0.15223431958415
2017-2019,000516.SZ,static,534,0.005265697725260199,0.015736316404803136,0.09634719137715395,0.17009294856247648,0.08666734220781387,0.3688437985522474
2017-2019,000516.SZ,rolling,534,0.006031281610608508,0.07424024935734773,0.17509987745730535,0.07494658731707139,0.06449104304579059,0.38877775717751506
2017-2019,000517.SZ,static,682,0.012306858456399894,0.0674583143637125,0.41465005803523747,0.261534302957167,0.07812590385107258,0.8217685792071895
2017-2019,000517.SZ,rolling,682,0.006945970144020097,0.0219180713899208,0.07845187971061209,0.27773301203676254,0.10221281159122785,0.48031577472852327
2017-2019,000518.SZ,static,685,0.02095941774816945,0.16939179429178752,0.028053301400958065,0.42776759111253637,0.23644372576913325,0.8616564125744153
2017-2019,000518.SZ,rolling,685,0.001997382877491627,0.04318825409780543,0.007842872775362738,0.1352747251166033,0.08109927179959356,0.267405123789365
2017-2019,000519.SZ,static,685,0.053169103339390844,0.05587089657553132,0.7244900330897595,0.044187018895886734,0.26122458137719207,1.0857725299383696
2017-2019,000519.SZ,rolling,685,0.004032221759324162,0.018796011656135037,0.07712432517888425,0.1491600195852214,0.17242118660980296,0.4175015430300436
2017-2019,000520.SZ,static,685,0.007792295817990236,0.06940688030366965,0.252372309642841,0.05200428575782893,0.03652603324923698,0.4103095089535766
2017-2019,000520.SZ,rolling,685,0.009338792828505249,0.1047530524244443,0.04345558995989941,0.03452345617764534,0.038042667012468875,0.22077476557445797
2017-2019,000521.SZ,static,683,0.052422891767940905,0.09090346128047365,0.37249019407714135,0.10071908582333663,0.12761864328308706,0.6917313844640387
2017-2019,000521.SZ,rolling,683,0.0033243680590816505,0.001286377277671516,0.1259272553082724,0.0186086665248991,0.025302494893189316,0.17112479400403233
2017-2019,000523.SZ,static,628,0.0029557657338302734,0.005962704267541474,0.13919834549591167,0.05215410516347113,0.105971508874506,0.30328666380143027
2017-2019,000523.SZ,rolling,628,0.0028197893742617497,0.05621124482161706,0.16917885656291615,0.10498175283122195,0.1055629191044268,0.43593477332018193
2017-2019,000524.SZ,static,593,0.05821103631049063,0.17721490588283734,0.5054718289430835,0.1368707860949053,0.20635081512904505,1.0259083360498713
2017-2019,000524.SZ,rolling,593,0.0053048611234152165,0.02375667587050488,0.09808681825342734,0.10556134438113277,0.10830422366448755,0.33570906216955254
2017-2019,000525.SZ,static,685,0.028799354928930043,0.19614318499444833,0.43009966495576096,0.11231169342834049,0.23062190727852674,0.9691764506570765
2017-2019,000525.SZ,rolling,685,0.02045057093096425,0.06763696673070468,0.04414001875261706,0.29871435900634385,0.21044602949971347,0.6209373739893791
2017-2019,000526.SZ,static,426,0.009854473751960358,0.009808118938682775,0.1740820257372669,0.20835523779969117,0.36769946994084807,0.7599448524164889
2017-2019,000526.SZ,rolling,426,0.006920023963452149,0.040218501284977365,0.06832599899559866,0.15365936031873612,0.40910401489061005,0.6713078754899222
2017-2019,000528.SZ,static,685,0.024886130432457798,0.09445520991763262,0.0064042944514330555,0.29038164131770616,0.044609228703497816,0.43585037439026963
2017-2019,000528.SZ,rolling,685,0.011344193464821628,0.07458980201414296,0.18906287854522952,0.2200802704260524,0.15542311047805388,0.6391560614634788
2017-2019,000529.SZ,static,685,0.010042983682892026,0.09514987354345042,0.3988095358455901,0.05563460490503189,0.03225916963894831,0.5818531839330207
2017-2019,000529.SZ,rolling,685,0.0004665310329742267,0.01810025221211884,0.058276183819262146,0.026793696437159606,0.04737703649628541,0.150547168964826
2017-2019,000530.SZ,static,685,0.002410749669229717,0.014355342564080643,0.14365759789760385,0.028290286586827085,0.05478350829421437,0.24108673534272596
2017-2019,000530.SZ,rolling,685,0.0002981034602838051,0.015560048261201746,0.03208646084406029,0.01849453227115646,0.04136664173974289,0.10750768311616138
2017-2019,000531.SZ,static,606,0.00616600180301663,0.026835273818431815,0.10956630848202291,0.11792347093027912,0.12162644136068694,0.3759514945914208
2017-2019,000531.SZ,rolling,606,0.0022268139268940557,0.04779505363300063,0.04255463888009072,0.1363332280863706,0.08106690083943874,0.30774982143890073
2017-2019,000532.SZ,static,685,0.013715299321481855,0.2244106469159179,0.07034330019776347,0.0024158792636612414,0.001096501864888244,0.2982663282422308
2017-2019,000532.SZ,rolling,685,0.0024518852549856307,0.049681731433836473,0.008017670476468718,0.07416594908222914,0.15684033251198332,0.28870568350451764
2017-2019,000533.SZ,static,604,0.032697333330561684,0.029967472803866024,0.20390955282254286,0.9517109983702944,0.13050466981457007,1.3160926938112734
2017-2019,000533.SZ,rolling,604,0.010857843568608416,0.15153699340808846,0.23179178090594407,0.22930817707837328,0.07394288176529583,0.6865798331577017
2017-2019,000534.SZ,static,518,0.09003983970207607,0.3911822283953995,0.4521405897850397,0.3691123649773457,0.2510798394699909,1.4635150226277758
2017-2019,000534.SZ,rolling,518,0.005844049683628505,0.08347921295877342,0.01037651873823105,0.2252484509896673,0.05284100959363405,0.37194519228030587
2017-2019,000536.SZ,static,685,0.022634517698613243,0.22935833244653744,0.027039221403520074,0.3573117104002664,0.2525774726596726,0.8662867369099965
2017-2019,000536.SZ,rolling,685,0.0010220680496616508,0.04801190647587446,0.07634962729495014,0.04515923511947849,0.0879643946779245,0.2574851635682276
2017-2019,000537.SZ,static,631,0.007106433861238326,0.09424130797265867,0.1475032085335103,0.10037309769239473,0.19395743846827146,0.5360750526668352
2017-2019,000537.SZ,rolling,631,0.01411602378648169,0.10042445776438175,0.193038110196755,0.10474011563145358,0.16668329683272848,0.5648859804253188
2017-2019,000538.SZ,static,540,0.06227250272164253,0.017382419771581115,0.6069710397219871,0.8050279750916629,0.2147596547991807,1.6441410893844117
2017-2019,000538.SZ,rolling,540,0.011613825485970453,0.044206942902607294,0.18688741983827298,0.15210574718583178,0.14183670419951638,0.5250368141262285
2017-2019,000539.SZ,static,685,0.0447875852147398,0.1433696342025646,0.2717599291090714,0.2591068638022971,0.04534711881052702,0.71958354592446
2017-2019,000539.SZ,rolling,685,0.0038768138075193637,0.04655911714435486,0.06376956964978427,0.04243954849883653,0.025686673476638236,0.1784549087696139
2017-2019,000540.SZ,static,343,0.051723688176643856,0.11582038675987619,0.508983622100138,0.6654739406911785,0.22571646180618737,1.51599441135738
2017-2019,000540.SZ,rolling,343,0.0018871840614803626,0.004495097579202767,0.10836465381060292,0.056139568769712794,0.06978538544164181,0.2387847056011603
2017-2019,000541.SZ,static,685,0.0539440472399656,0.0965973078007972,0.11879020232566834,0.07923586304955473,0.054457561757609976,0.34908093493363024
2017-2019,000541.SZ,rolling,685,0.013353893751694934,0.06511623901006404,0.0027454191197178552,0.030919631776472868,0.026320712744292346,0.1251020026505471
2017-2019,000543.SZ,static,674,0.05853899391529582,0.021606802286730842,0.349738280894327,0.306312237027735,0.023046310967104605,0.7007036311758975
2017-2019,000543.SZ,rolling,674,0.002877803873098217,0.02370586750681716,0.06608464150571519,0.009144582348761365,0.00012879695752274385,0.09906388831881646
2017-2019,000544.SZ,static,685,0.005619961270658891,0.031210178140811118,0.00369279559502852,0.15950075699558475,0.13722533748629157,0.331629068217716
2017-2019,000544.SZ,rolling,685,0.005012961790038073,0.08800780984228068,0.18742536305768556,0.04319382694170468,0.05974207625901832,0.3783690761006893
2017-2019,000545.SZ,static,580,0.019108687409696734,0.1569279506476673,0.01664264938376991,0.09563964156035984,0.1245886551248403,0.39379889671663737
2017-2019,000545.SZ,rolling,580,0.009598550018519059,0.056239097128679395,0.0629791141937539,0.0661209785525543,0.13239922256033923,0.31773841243532686
2017-2019,000546.SZ,static,677,0.03305796501019642,0.10807164363883723,0.3249487646460618,0.07118582421334865,0.18586953698636613,0.6900757694846138
2017-2019,000546.SZ,rolling,677,0.006962766645355001,0.0788802756622758,0.15285263369666366,0.032683768169528456,0.08544086585098926,0.3498575433794572
2017-2019,000547.SZ,static,427,0.013853678665758484,0.08063754412985352,0.3105913194744077,0.14325458229027854,0.25445629069261,0.7889397365871498
2017-2019,000547.SZ,rolling,427,0.011248886829590798,0.09933109957917943,0.033579464191275714,0.29633433166371337,0.08793690751097648,0.517181802945145
2017-2019,000548.SZ,static,685,0.003293740852999827,0.031108702556467423,0.013922808996703725,0.15824913675694113,0.07141389713557465,0.27469454544568694
2017-2019,000548.SZ,rolling,685,0.001613389401641685,0.01332847437899607,0.11379646224342922,0.07853896099755273,0.036652368084177184,0.2423162657041552
2017-2019,000550.SZ,static,685,0.009830813131103122,0.09944622170562262,0.12076906176923041,0.1031617586054194,0.29189509540400865,0.6152721374842811
2017-2019,000550.SZ,rolling,685,0.002780690136969688,0.07251947950829402,0.15136851031775164,0.050838466437382254,0.11147776009105197,0.3862042163544799
2017-2019,000551.SZ,static,684,0.021011500532657323,0.07672540318305553,0.22878552781833136,0.16759303104540582,0.01629943343380192,0.48940339548059464
2017-2019,000551.SZ,rolling,684,0.0017852974273701028,0.015727484112865578,0.05787469458812505,0.09593931064340512,0.05211152836313276,0.22165301770752852
2017-2019,000552.SZ,static,685,0.03928199398185783,0.10805810950205356,0.3515167608950683,0.14522814136421616,0.19808871663070254,0.8028917283920405
2017-2019,000552.SZ,rolling,685,0.019882339243999736,0.0445589569953388,0.11939069766551327,0.07947629080018878,0.05395670015879378,0.29738264561983463
2017-2019,000553.SZ,static,531,0.011204903952771184,0.0011938526285008716,0.27265813252492505,0.3098291205039129,0.14155528772267573,0.7252363933800146
2017-2019,000553.SZ,rolling,531,0.01553578201348671,0.09417347228958253,0.06689226480070665,0.18730144532889223,0.24145547583017993,0.5898226582493613
2017-2019,000554.SZ,static,685,0.028892796967543544,0.039419600261384996,0.08898902244441732,0.2946101872510416,0.40926156652433054,0.8322803764811745
2017-2019,000554.SZ,rolling,685,0.0043386854363727245,0.02406107608144715,0.2052113940786652,0.111894052166236,0.07552754014280434,0.4166940624691527
2017-2019,000555.SZ,static,529,0.019785529035227345,0.05714397290992024,0.22948780876104405,0.4873696670727575,0.20585985734846424,0.9798613060921859
2017-2019,000555.SZ,rolling,529,0.008422861443989293,0.03542970161542969,0.06140010057925445,0.34619333475042513,0.18765549355537153,0.6306786305004808
2017-2019,000557.SZ,static,555,0.010999284097072626,0.054288707298437607,0.2196830368353998,0.12511548139037904,0.21745271149069764,0.616539937014914
2017-2019,000557.SZ,rolling,555,0.0009750079102707199,0.05590680662459659,0.06521633849743784,0.008622010335773301,0.01080229984689468,0.14054745530470242
2017-2019,000558.SZ,static,577,0.007107044093339954,0.024780025658531175,0.040046267917821274,0.28314129516688613,0.08208561285958736,0.43005320160282595
2017-2019,000558.SZ,rolling,577,0.0029783517665245007,0.0486635533193774,0.03886673516807989,0.0684665260556191,0.07831341349614052,0.23431022803921692
2017-2019,000559.SZ,static,680,0.002523632093271111,0.0012359782352242554,0.11602212972273372,0.11574033016675954,0.027461544826239945,0.26045998295095746
